date,time,trip_id,line_id,route_id,route_pattern_id,route_name,route_pattern_name,service_id,service_typicality,direction,from_station,to_station
2019-10-03,05:40:00,CR-Weekday-Spring-19-070,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-03,06:37:00,CR-Weekday-Spring-19-072,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-03,06:54:00,CR-Weekday-Spring-19-071,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-03,07:03:00,CR-Weekday-Spring-19-074,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-03,07:50:00,CR-Weekday-Spring-19-076,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-03,08:50:00,CR-Weekday-Spring-19-078,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-03,09:25:00,CR-Weekday-Spring-19-073,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-03,10:30:00,CR-Weekday-Spring-19-075,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-03,10:35:00,CR-Weekday-Spring-19-080,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-03,11:50:00,CR-Weekday-Spring-19-082,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-03,12:41:00,CR-Weekday-Spring-19-077,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-03,14:11:00,CR-Weekday-Spring-19-084,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-03,14:27:00,CR-Weekday-Spring-19-079,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-03,15:47:00,CR-Weekday-Spring-19-086,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-03,16:02:00,CR-Weekday-Spring-19-081,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-03,16:52:00,CR-Weekday-Spring-19-083,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-03,17:19:00,CR-Weekday-Spring-19-085,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-03,17:20:00,CR-Weekday-Spring-19-088,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-03,17:45:00,CR-Weekday-Spring-19-087,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-03,18:38:00,CR-Weekday-Spring-19-089,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-03,19:05:00,CR-Weekday-Spring-19-090,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-03,20:10:00,CR-Weekday-Spring-19-092,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-03,20:25:00,CR-Weekday-Spring-19-091,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-03,22:00:00,CR-Weekday-Spring-19-093,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-04,05:40:00,CR-Weekday-Spring-19-070,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-04,06:37:00,CR-Weekday-Spring-19-072,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-04,06:54:00,CR-Weekday-Spring-19-071,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-04,07:03:00,CR-Weekday-Spring-19-074,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-04,07:50:00,CR-Weekday-Spring-19-076,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-04,08:50:00,CR-Weekday-Spring-19-078,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-04,09:25:00,CR-Weekday-Spring-19-073,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-04,10:30:00,CR-Weekday-Spring-19-075,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-04,10:35:00,CR-Weekday-Spring-19-080,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-04,11:50:00,CR-Weekday-Spring-19-082,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-04,12:41:00,CR-Weekday-Spring-19-077,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-04,14:11:00,CR-Weekday-Spring-19-084,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-04,14:27:00,CR-Weekday-Spring-19-079,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-04,15:47:00,CR-Weekday-Spring-19-086,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-04,16:02:00,CR-Weekday-Spring-19-081,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-04,16:52:00,CR-Weekday-Spring-19-083,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-04,17:19:00,CR-Weekday-Spring-19-085,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-04,17:20:00,CR-Weekday-Spring-19-088,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-04,17:45:00,CR-Weekday-Spring-19-087,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-04,18:38:00,CR-Weekday-Spring-19-089,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-04,19:05:00,CR-Weekday-Spring-19-090,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-04,20:10:00,CR-Weekday-Spring-19-092,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-04,20:25:00,CR-Weekday-Spring-19-091,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-04,22:00:00,CR-Weekday-Spring-19-093,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-05,07:15:00,CR-Saturday-Spring-19-1070,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Sa-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-05,08:05:00,CR-Saturday-Spring-19-1071,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Sa-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-05,09:30:00,CR-Saturday-Spring-19-1072,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Sa-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-05,09:45:00,CR-Saturday-Spring-19-1073,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Sa-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-05,11:03:00,CR-Saturday-Spring-19-1075,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Sa-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-05,11:08:00,CR-Saturday-Spring-19-1074,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Sa-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-05,12:20:00,CR-Saturday-Spring-19-1076,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Sa-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-05,12:55:00,CR-Saturday-Spring-19-1077,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Sa-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-05,14:10:00,CR-Saturday-Spring-19-1078,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Sa-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-05,14:45:00,CR-Saturday-Spring-19-1079,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Sa-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-05,15:55:00,CR-Saturday-Spring-19-1080,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Sa-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-05,17:10:00,CR-Saturday-Spring-19-1081,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Sa-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-05,18:30:00,CR-Saturday-Spring-19-1082,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Sa-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-05,20:00:00,CR-Saturday-Spring-19-1083,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Sa-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-05,21:30:00,CR-Saturday-Spring-19-1084,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Sa-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-05,22:55:00,CR-Saturday-Spring-19-1085,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Sa-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-06,07:15:00,CR-Sunday-Spring-19-2070,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Su-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-06,08:05:00,CR-Sunday-Spring-19-2071,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Su-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-06,09:30:00,CR-Sunday-Spring-19-2072,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Su-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-06,09:45:00,CR-Sunday-Spring-19-2073,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Su-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-06,11:03:00,CR-Sunday-Spring-19-2075,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Su-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-06,11:08:00,CR-Sunday-Spring-19-2074,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Su-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-06,12:20:00,CR-Sunday-Spring-19-2076,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Su-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-06,12:55:00,CR-Sunday-Spring-19-2077,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Su-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-06,14:10:00,CR-Sunday-Spring-19-2078,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Su-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-06,14:45:00,CR-Sunday-Spring-19-2079,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Su-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-06,15:55:00,CR-Sunday-Spring-19-2080,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Su-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-06,17:10:00,CR-Sunday-Spring-19-2081,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Su-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-06,18:30:00,CR-Sunday-Spring-19-2082,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Su-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-06,20:00:00,CR-Sunday-Spring-19-2083,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Su-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-06,21:30:00,CR-Sunday-Spring-19-2084,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Su-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-06,22:55:00,CR-Sunday-Spring-19-2085,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Su-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-07,05:40:00,CR-Weekday-Spring-19-070,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-07,06:37:00,CR-Weekday-Spring-19-072,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-07,06:54:00,CR-Weekday-Spring-19-071,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-07,07:03:00,CR-Weekday-Spring-19-074,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-07,07:50:00,CR-Weekday-Spring-19-076,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-07,08:50:00,CR-Weekday-Spring-19-078,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-07,09:25:00,CR-Weekday-Spring-19-073,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-07,10:30:00,CR-Weekday-Spring-19-075,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-07,10:35:00,CR-Weekday-Spring-19-080,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-07,11:50:00,CR-Weekday-Spring-19-082,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-07,12:41:00,CR-Weekday-Spring-19-077,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-07,14:11:00,CR-Weekday-Spring-19-084,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-07,14:27:00,CR-Weekday-Spring-19-079,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-07,15:47:00,CR-Weekday-Spring-19-086,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-07,16:02:00,CR-Weekday-Spring-19-081,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-07,16:52:00,CR-Weekday-Spring-19-083,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-07,17:19:00,CR-Weekday-Spring-19-085,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-07,17:20:00,CR-Weekday-Spring-19-088,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-07,17:45:00,CR-Weekday-Spring-19-087,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-07,18:38:00,CR-Weekday-Spring-19-089,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-07,19:05:00,CR-Weekday-Spring-19-090,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-07,20:10:00,CR-Weekday-Spring-19-092,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-07,20:25:00,CR-Weekday-Spring-19-091,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-07,22:00:00,CR-Weekday-Spring-19-093,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-08,05:40:00,CR-Weekday-Spring-19-070,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-08,06:37:00,CR-Weekday-Spring-19-072,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-08,06:54:00,CR-Weekday-Spring-19-071,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-08,07:03:00,CR-Weekday-Spring-19-074,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-08,07:50:00,CR-Weekday-Spring-19-076,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-08,08:50:00,CR-Weekday-Spring-19-078,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-08,09:25:00,CR-Weekday-Spring-19-073,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-08,10:30:00,CR-Weekday-Spring-19-075,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-08,10:35:00,CR-Weekday-Spring-19-080,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-08,11:50:00,CR-Weekday-Spring-19-082,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-08,12:41:00,CR-Weekday-Spring-19-077,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-08,14:11:00,CR-Weekday-Spring-19-084,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-08,14:27:00,CR-Weekday-Spring-19-079,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-08,15:47:00,CR-Weekday-Spring-19-086,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-08,16:02:00,CR-Weekday-Spring-19-081,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-08,16:52:00,CR-Weekday-Spring-19-083,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-08,17:19:00,CR-Weekday-Spring-19-085,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-08,17:20:00,CR-Weekday-Spring-19-088,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
2019-10-08,17:45:00,CR-Weekday-Spring-19-087,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-08,18:38:00,CR-Weekday-Spring-19-089,line-Greenbush,CR-Greenbush,CR-Greenbush-0-0,Greenbush Line,South Station - Greenbush,CR-Wdy-Greenbush-Spr-19,1,0,South Station,Greenbush
2019-10-08,19:05:00,CR-Weekday-Spring-19-090,line-Greenbush,CR-Greenbush,CR-Greenbush-0-1,Greenbush Line,Greenbush - South Station,CR-Wdy-Greenbush-Spr-19,1,1,Greenbush,South Station
